"location_id","location_name","parent_id","level","authority","facility_level","medical_bureaus","operational_status","ownership","private_facilities","public_facilities","reporting_status","path_to_top_parent","region_name","district_name","DLG_name","subcounty_name","latitude","longitude","geom_enhanced","facility_level_2","facility_type"
"ajuXeILzSDT","Matiki Health Centre III","aWV1RUl4uWC",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Wd1lV9Qdj4o,gUaoj8Geuao,DzqwOkdT63Q,aWV1RUl4uWC,ajuXeILzSDT","Busoga","Bugiri District","Bugiri DLG","Nankoma Subcounty",0.485376,33.631691,NA,"clinic","gov_HC"
"ajyFjFHuOre","Lwaki Health Centre II","aotTeLfiAZB",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Wd1lV9Qdj4o,hn1AlYtF1Pu,d6fFahYDcxb,aotTeLfiAZB,ajyFjFHuOre","Busoga","Luuka District","Luuka DLG","Waibuga Subcounty",0.675726,33.410959,NA,"clinic","gov_HC"
"ak1yCSlQVYY","Kachumbala Ngo Health Centre II","Vn1BrRW11CK",6,"UCMB","HC II","UCMB","Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,r0GhWtmPHDj,tdZbtg9sZkO,HZgWqWFpn1f,Vn1BrRW11CK,ak1yCSlQVYY","Teso","Bukedea District","Bukedea DLG","Kachumbala Subcounty",1.208852,34.121275,NA,"clinic","private"
"ak2gK9gfyQS","Kashumba Health Centre III","atjtfI5ERhj",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,F1o6qBSx783,UaR7OHycj8c,MA7wxJY7qnn,atjtfI5ERhj,ak2gK9gfyQS","Ankole","Isingiro District","Isingiro DLG","Kashumba Subcounty",-0.892127,30.966489,NA,"clinic","gov_HC"
"ak8zScLvmm6","Namirembe Medical Centre","oweSpFBNbmi",6,"Private Authority","Clinic",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,oweSpFBNbmi,ak8zScLvmm6","Kampala","Kampala District","Kampala City Council","Lubaga Division",0.288479,32.551232,NA,"clinic","private"
"ak9IdtlLSjV","Abwong Health Centre II","SVD5fosMOyL",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,DWPnYhoqza0,gCN6sU5BjlR,mf4UQmT6h4A,SVD5fosMOyL,ak9IdtlLSjV","Lango","Kwania District","Kwania DLG","Akali Subcounty",2.055794,32.854355,NA,"clinic","gov_HC"
"ak9PptMkTZD","Kyangwali Prisons Health Centre II","WeFUHhkOL7X",6,"UPS","HC II",NA,"Functional","GOV",NA,"UPS","Reporting","akV6429SUqu,yx0ieyZNF0l,L5WBetpBpY3,Yi3GBtrlRfw,WeFUHhkOL7X,ak9PptMkTZD","Bunyoro","Kikuube District","Kikuube DLG","Kyangwali Subcounty",1.2210399,30.8183077,1,"clinic","gov_HC"
"akGUnEvfeLd","Kaliro Town Council Health Centre II","LUHdM7WTGOa",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Wd1lV9Qdj4o,kJCEJnXLgnh,Vu1psLBv9rP,LUHdM7WTGOa,akGUnEvfeLd","Busoga","Kaliro District","Kaliro DLG","Kaliro Town Council",0.892381,33.505087,NA,"clinic","gov_HC"
"akKqxsRNtae","Kabwangasi Health Centre III","Gfz2J1OEdzN",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,QBPg7KKCeoA,FDPqRvcW3NN,YzItRBON43c,Gfz2J1OEdzN,akKqxsRNtae","Bukedi","Butebo District","Butebo DLG","Kabwangasi Town Council",1.140831,34.114265,NA,"clinic","gov_HC"
"akLIpF5HNjE","Kimuli Health Centre III","QKcOOobdPtO",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,IEU0FjDAhBP,P8iz90eiIrW,QUHfWH97Buz,QKcOOobdPtO,akLIpF5HNjE","South Buganda","Rakai District","Rakai DLG","Kagamba Subcounty",-0.627263,31.310515,NA,"clinic","gov_HC"
"akNVan5uHv4","Losakucha Health Centre II","BH9KY4rNgOd",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,jdlbNUwJiKX,aPZzL4CyBTg,yIxmDWdovAl,BH9KY4rNgOd,akNVan5uHv4","Karamoja","Kotido District","Kotido DLG","Kacheri Subcounty",3.118096,33.911886,NA,"clinic","gov_HC"
"akNrhFiVG8U","Rugarama Health Centre III","avyPYZAMQV9",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,F1o6qBSx783,xAJgEKKAeRA,p0mRC5uMTcC,avyPYZAMQV9,akNrhFiVG8U","Ankole","Sheema District","Sheema DLG","Rugarama Subcounty",-0.701246,30.265186,NA,"clinic","gov_HC"
"akPhsrP77Ae","Nkombe (Imanyiro) Health Centre III","VrN4YeR370f",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Wd1lV9Qdj4o,mv4gKtY0qW8,DUw7q3Gll6G,VrN4YeR370f,akPhsrP77Ae","Busoga","Mayuge District","Mayuge DLG","Imanyiro Subcounty",0.448264,33.410536,NA,"clinic","gov_HC"
"akaiT2gUBst","Kojja Health Centre IV","Xtl2jxgPOlP",6,"Local Government","HC IV",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Dl9WvtvDs5V,a0DfYpC2Rwl,I1H4rfDIIpX,Xtl2jxgPOlP,akaiT2gUBst","North Buganda","Mukono District","Mukono DLG","Kisoga Town Council",0.20795,32.796359,NA,"clinic","gov_HC"
"akc4IXZ7N3m","Shanyonja Health Centre III","BNyMSSfYf4F",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Wd1lV9Qdj4o,Ut0ysYGEipO,MnsahChNmyU,BNyMSSfYf4F,akc4IXZ7N3m","Busoga","Namayingo District","Namayingo DLG","Buyinja Subcounty",0.325645,33.808265,NA,"clinic","gov_HC"
"akc6IAtcgev","Chawolo Health Centre II","L9Tu7DLXDWf",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,QBPg7KKCeoA,KhT80mlwJ3Y,AsqOLnI3J1N,L9Tu7DLXDWf,akc6IAtcgev","Bukedi","Tororo District","Tororo DLG","Mulanda Subcounty",0.652888,33.953377,NA,"clinic","gov_HC"
"aklMmjueboD","Buhanda Health Centre II","kisFgxvHQ0b",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,JZhJ50nOirX,qKmESX5Owwr,yXMuAOcKfhX,kisFgxvHQ0b,aklMmjueboD","Tooro","Kitagwenda District","Kitagwenda DLG","Buhanda Subcounty",-0.064362,30.357549,NA,"clinic","gov_HC"
"akpD9KoxPcB","Mabona Health Centre III","wyW0esOM7ZB",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,F1o6qBSx783,UaR7OHycj8c,MA7wxJY7qnn,wyW0esOM7ZB,akpD9KoxPcB","Ankole","Isingiro District","Isingiro DLG","Isingiro Town Council",-0.837595,30.780581,NA,"clinic","gov_HC"
"akpHXftD4yu","Nabweru Health Centre III","h7rS7d8M2jI",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,IEU0FjDAhBP,aIahLLmtvgT,Jh70HJqgBFh,h7rS7d8M2jI,akpHXftD4yu","South Buganda","Wakiso District","Nansana Municipality","Nansana Division",0.357215,32.54516,NA,"clinic","gov_HC"
"aksBs5cOAWx","Hope Clinic (Makindye)","FbuhMjEaMXt",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,FbuhMjEaMXt,aksBs5cOAWx","Kampala","Kampala District","Kampala City Council","Makindye Division",0.291987,32.572645,NA,"clinic","private"
"al1YS0cXGLZ","Mugyera Health Centre II","NxITeRG346z",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,G0rlphd2tcD,wZrfAgC3WrU,MwwVKtOopCJ,NxITeRG346z,al1YS0cXGLZ","Kigezi","Rubanda District","Rubanda DLG","Habuhutu Town Council",-1.315796,29.89471,NA,"clinic","gov_HC"
"al3dwgwyMOl","Mubuku Prisons Health Centre II","ON0fXNS45g3",6,"UPS","HC II",NA,"Functional","GOV",NA,"UPS","Reporting","akV6429SUqu,JZhJ50nOirX,aa8xVDzSpte,OUSQgDF51lM,ON0fXNS45g3,al3dwgwyMOl","Tooro","Kasese District","Kasese DLG","Mobuku Town Council",0.254747,30.134335,NA,"clinic","gov_HC"
"al4RYwQs9ej","Kyevunze Health Centre II","wboIhZcZzoD",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,Dl9WvtvDs5V,tr9XWtYsL5P,q7rZrDhZMDi,wboIhZcZzoD,al4RYwQs9ej","North Buganda","Luwero District","Luwero DLG","Luwero Subcounty",0.87459,32.487993,NA,"clinic","private"
"al5qS1dmOg6","K .G. Ogutateganya Clinic","CDtQkwtnyAH",6,"Private Authority","Clinic",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,Dl9WvtvDs5V,ykxQEnZGXkj,QXhS8g7mb0G,CDtQkwtnyAH,al5qS1dmOg6","North Buganda","Kayunga District","Kayunga DLG","Kayunga Town Council",0.7044932,32.8874067,1,"clinic","private"
"al7HcOssdLZ","Kanyum Health Centre III","ac2PkZffKsh",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,r0GhWtmPHDj,saT18HClZoz,QCWEAgZ4oFV,ac2PkZffKsh,al7HcOssdLZ","Teso","Kumi District","Kumi DLG","Kanyum Town Council",1.38319,33.917182,NA,"clinic","gov_HC"
"alQgD29SMu2","Yotkom Drugshop","iODQ7aAqnDh",6,"Private Authority","Drug Shop",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,DWPnYhoqza0,JyZJhGXKeEq,YodlPkmRp9b,iODQ7aAqnDh,alQgD29SMu2","Lango","Apac District","Apac Municipality","Atik Division",2.0202882,32.5429309,1,"drugshop","drugshop"
"alRiCwuGAG4","Kamuli Health Care Emergency Health Centre III","C4Gn1IRKEmg",6,"Private Authority","HC III",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,Wd1lV9Qdj4o,oyygQ2STBST,T7jjOYbAe1p,C4Gn1IRKEmg,alRiCwuGAG4","Busoga","Kamuli District","Kamuli Municipality","Northern Division",0.949387,33.12738,NA,"clinic","private"
"alZgEM25r1K","St. Joseph Madudu Health Centre III","a8I8dB8Oztl",6,"UCMB","HC III","UCMB","Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,Dl9WvtvDs5V,lzWuB6bCQeV,aA4KihJedni,a8I8dB8Oztl,alZgEM25r1K","North Buganda","Mubende District","Mubende DLG","Madudu Subcounty",0.672933,31.488973,NA,"clinic","private"
"ald3aEmViHB","Kigasa Health Centre II","VytuF37uBdH",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,IEU0FjDAhBP,ahyi8Uq4vaj,JH7vmOjIRNq,VytuF37uBdH,ald3aEmViHB","South Buganda","Kalungu District","Kalungu DLG","Kyamulibwa Subcounty",-0.061125,31.780533,NA,"clinic","gov_HC"
"alhzoKRyLzY","Okole Health Centre III","uNDDSxipolZ",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,DWPnYhoqza0,Y4LV8xqkv6J,KgP05Bhww16,uNDDSxipolZ,alhzoKRyLzY","Lango","Kole District","Kole DLG","Kole Town Council",2.273809,32.681963,NA,"clinic","gov_HC"
"aliyQllc9xN","Musasizi Clinic (Kawempe)","LYuMx5oPsR5",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,LYuMx5oPsR5,aliyQllc9xN","Kampala","Kampala District","Kampala City Council","Kawempe Division",0.3801717,32.5570534,1,"clinic","private"
"alzSFDpdbba","Bbira Ngo Health Centre II","UjUroihV9AC",6,"UPMB","HC II","UPMB","Non-Functional","PNFP","PNFP",NA,"Non-Reporting","akV6429SUqu,IEU0FjDAhBP,aIahLLmtvgT,jzNvCTo4a6g,UjUroihV9AC,alzSFDpdbba","South Buganda","Wakiso District","Wakiso DLG","Wakiso Subcounty",0.328442,32.498371,NA,"clinic","private"
"alzpRLW14i8","Kirumba Health Centre III","pUzjkVgv6Fi",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,IEU0FjDAhBP,REJuxCmTwXG,xrMRirMjpsq,pUzjkVgv6Fi,alzpRLW14i8","South Buganda","Kyotera District","Kyotera DLG","Kirumba Subcounty",-0.478892,31.60129,NA,"clinic","gov_HC"
"am0CWdRoImq","Awelo Health Centre III","d9BOrS0TD0v",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,DWPnYhoqza0,wMQ25dybdgH,fu7o7J7rfKG,d9BOrS0TD0v,am0CWdRoImq","Lango","Dokolo District","Dokolo DLG","Adeknino Subcounty",1.734588,33.040331,NA,"clinic","gov_HC"
"am0vQYNJohR","Jengari Health Centre II","EgcvIoAN7Ti",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,SUvODYOcaVf,C0RSe3EWBqU,LXM3yaaPjlR,EgcvIoAN7Ti,am0vQYNJohR","Acholi","Amuru District","Amuru DLG","Pabo Subcounty",2.946616,32.138015,NA,"clinic","gov_HC"
"am15Sw0sGcH","Kifuyo Health Centre II","BNyMSSfYf4F",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Wd1lV9Qdj4o,Ut0ysYGEipO,MnsahChNmyU,BNyMSSfYf4F,am15Sw0sGcH","Busoga","Namayingo District","Namayingo DLG","Buyinja Subcounty",0.379073,33.83993,NA,"clinic","gov_HC"
"amDpMeSgs3P","Barapwo Health Centre III","xfBNif0hQ4y",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,DWPnYhoqza0,ullSvMrkHdi,eUH1UiybPQ8,xfBNif0hQ4y,amDpMeSgs3P","Lango","Lira City","Lira City Council","Lira West Division",2.250101,32.836872,NA,"clinic","gov_HC"
"amGRvgBNWqv","Doctor's Medical Centre","LYuMx5oPsR5",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,LYuMx5oPsR5,amGRvgBNWqv","Kampala","Kampala District","Kampala City Council","Kawempe Division",0.385194,32.577916,NA,"clinic","private"
"amOfrCsmDMr","Luwero Industries Ltd Clinic","W93hZALLbDc",6,"UPDF","HC II",NA,"Functional","GOV",NA,"UPDF","Reporting","akV6429SUqu,Dl9WvtvDs5V,aUcYGQCK9ub,X623tTvpTCJ,W93hZALLbDc,amOfrCsmDMr","North Buganda","Nakasongola District","Nakasongola DLG","Lwampanga Subcounty",1.412467,32.532859,NA,"clinic","gov_HC"
"amS3L4P6obf","Inde Health Centre III","XUSS64l4uiJ",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,BD3XaQ7cQAp,bLoH4VbxCGI,D4kh6cNvt2g,XUSS64l4uiJ,amS3L4P6obf","West Nile","Madi-Okollo District","Madi-Okollo DLG","Indetc Subcounty",2.882218,31.213443,NA,"clinic","gov_HC"
"amaqHI7PUL2","Rukungiri Health Centre IV","S1nFWV7Ij1f",6,"Local Government","HC IV",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,G0rlphd2tcD,tugqr4dY6wq,atUT66ZlIw9,S1nFWV7Ij1f,amaqHI7PUL2","Kigezi","Rukungiri District","Rukungiri Municipality","Eastern Division",-0.781187,29.924501,NA,"clinic","gov_HC"
"amnweRXxGSV","Nakatiti Health Centre III","fATqj07PHYr",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,DWPnYhoqza0,ZuQHWOaFQVM,ZtIgTqafswi,fATqj07PHYr,amnweRXxGSV","Lango","Amolatar District","Amolatar DLG","Muntu Subcounty",1.601193,32.938319,NA,"clinic","gov_HC"
"ampdTvH90Wr","Namutamba Rehabilitation Centre","tkgsqoGYcYi",6,"UPMB","HC II","UPMB","Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,Dl9WvtvDs5V,Q7PaNIbyZII,rfsHAeZphSY,tkgsqoGYcYi,ampdTvH90Wr","North Buganda","Mityana District","Mityana DLG","Bulera Subcounty",0.508365,32.090146,NA,"clinic","private"
"amvcW2oHvfK","Mayanga Health Centre III","RtQUimJT9Ek",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,F1o6qBSx783,FLygHiUd2UW,agp7ptYqvxM,RtQUimJT9Ek,amvcW2oHvfK","Ankole","Mitooma District","Mitooma DLG","Mayanga Subcounty",-0.752659,30.040027,NA,"clinic","gov_HC"
"amwSlyHvRiP","Ssanje Domiciliary Clinic","a3Kzeo29ZKb",6,"UCBHCA","HC III",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,IEU0FjDAhBP,REJuxCmTwXG,xrMRirMjpsq,a3Kzeo29ZKb,amwSlyHvRiP","South Buganda","Kyotera District","Kyotera DLG","Kasasa Subcounty",-0.786058,31.500263,NA,"clinic","private"
"an1CZjQ65h7","Wakisi Health Centre III","V8DloIhJgVB",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Dl9WvtvDs5V,x75Yh65MaUa,WFbG8aponbW,V8DloIhJgVB,an1CZjQ65h7","North Buganda","Buikwe District","Njeru Municipality","Wakisi Division",0.510224,33.114009,NA,"clinic","gov_HC"
"an4qYGJfgI4","Arua Medical and Maternity Centre","on8r7eHNeVQ",6,"Private Authority","Clinic",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,BD3XaQ7cQAp,iQTVPmAJPkr,DUu6g6xpn1e,on8r7eHNeVQ,an4qYGJfgI4","West Nile","Arua City","Arua City Council","Arua Central Division",3.0303234,30.9072921,1,"clinic","private"
"anKAwt0gvmv","St. Mary Beatrace Medical Centre","kisFgxvHQ0b",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,JZhJ50nOirX,qKmESX5Owwr,yXMuAOcKfhX,kisFgxvHQ0b,anKAwt0gvmv","Tooro","Kitagwenda District","Kitagwenda DLG","Buhanda Subcounty",-0.081849,30.36302,NA,"clinic","private"
"anOxR20hDCC","Kituntu Health Centre III","JzZkIkp7PnX",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,IEU0FjDAhBP,YMMexeHFUay,cloKnT9R95J,JzZkIkp7PnX,anOxR20hDCC","South Buganda","Mpigi District","Mpigi DLG","Kituntu Subcounty",0.05199,31.997365,NA,"clinic","gov_HC"
"anWd1qwL6gr","Kachuru Health Centre III","b2mXnb9ZUgl",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,QBPg7KKCeoA,FDPqRvcW3NN,YzItRBON43c,b2mXnb9ZUgl,anWd1qwL6gr","Bukedi","Butebo District","Butebo DLG","Kachuru Subcounty",1.165022,34.109517,NA,"clinic","gov_HC"
"analluLubfV","Busabaga Health Centre III","QcwYauvw0xm",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Dl9WvtvDs5V,x75Yh65MaUa,F0ngo4iLexv,QcwYauvw0xm,analluLubfV","North Buganda","Buikwe District","Lugazi Municipality","Kawolo Division",0.296769,32.906529,NA,"clinic","gov_HC"
"anb0fzFhIO6","Kole Prisons Health Centre II","APscKx450Qa",6,"UPS","HC II",NA,"Functional","GOV",NA,"UPS","Reporting","akV6429SUqu,DWPnYhoqza0,Y4LV8xqkv6J,KgP05Bhww16,APscKx450Qa,anb0fzFhIO6","Lango","Kole District","Kole DLG","Ayer Subcounty",2.438004,32.7162625,1,"clinic","gov_HC"
"ancPUqPujhL","St. Peter's Clinic","amqLFDsy2mP",6,"Private Authority","HC III",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,Dl9WvtvDs5V,GLHh0BXys9w,I69N3StI5N7,amqLFDsy2mP,ancPUqPujhL","North Buganda","Kiboga District","Kiboga DLG","Kiboga Town Council",0.914627,31.7634,NA,"clinic","private"
"any4HvzIRxY","Rugando Health Centre II","m1aZdsy6aOH",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,G0rlphd2tcD,tugqr4dY6wq,sfRQ45Yk0K7,m1aZdsy6aOH,any4HvzIRxY","Kigezi","Rukungiri District","Rukungiri DLG","Nyakagyeme Subcounty",-0.859869,29.879168,NA,"clinic","gov_HC"
"anyDKTZmVPh","Kabaganda Health Centre II","fyRAZd94Iko",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Wd1lV9Qdj4o,aJR2ZxSH7g4,wON7sLxpJn3,fyRAZd94Iko,anyDKTZmVPh","Busoga","Jinja District","Jinja DLG","Buwenge Subcounty",0.597748,33.164973,NA,"clinic","gov_HC"
"ao2zxSYuDqi","Mpanga Tea Estate Health Centre II","kkYXfP8JNL2",6,"Private Authority","HC II",NA,"Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,JZhJ50nOirX,m77oR1YJESj,kHG13LHGJKh,kkYXfP8JNL2,ao2zxSYuDqi","Tooro","Kabarole District","Kabarole DLG","Busoro Subcounty",0.649666,30.374875,NA,"clinic","private"
"ao6V9sOp2DA","Malongo Health Centre III","tSwz19SGiY4",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Wd1lV9Qdj4o,mv4gKtY0qW8,DUw7q3Gll6G,tSwz19SGiY4,ao6V9sOp2DA","Busoga","Mayuge District","Mayuge DLG","Malongo Subcounty",0.226373,33.485169,NA,"clinic","gov_HC"
"aoBupw5zrMP","Comboni Samaritans Health Centre II","xN3BZZ5MtYs",6,"UCMB","HC II","UCMB","Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,SUvODYOcaVf,szlrGpmFlu9,AaEdnyGpKsv,xN3BZZ5MtYs,aoBupw5zrMP","Acholi","Gulu City","Gulu City Council","Bar-Dege Layibi Division",2.759193,32.29009,NA,"clinic","private"
"aoD5b237vol","Kyamusoni Health Centre II","ipjC8RjDoJ0",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,F1o6qBSx783,UaR7OHycj8c,MA7wxJY7qnn,ipjC8RjDoJ0,aoD5b237vol","Ankole","Isingiro District","Isingiro DLG","Ruborogota Subcounty",-0.998677,30.610093,NA,"clinic","gov_HC"
"aoFgQb4jPdF","Essential Care Medical Clinic","aQbUr8vlhmm",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,IEU0FjDAhBP,aIahLLmtvgT,SQWtI329oDj,aQbUr8vlhmm,aoFgQb4jPdF","South Buganda","Wakiso District","Makindye Ssabagabo Municipality","Bunamwaya Division",0.2651283,32.546135,1,"clinic","private"
"aoKmCk2WKgG","Kagwara Health Centre III","HlYEsdUudw6",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,r0GhWtmPHDj,zJfpujxC1kD,cj2PS6QlMsj,HlYEsdUudw6,aoKmCk2WKgG","Teso","Serere District","Serere DLG","Kagwara Town Council",1.495268,33.142164,NA,"clinic","gov_HC"
"aoKwhABrCpq","Kasheregyenyi Health Centre III","xNFWmVZ4Q5L",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,G0rlphd2tcD,zBIpPzKYFLp,QoGY8VJVUKi,xNFWmVZ4Q5L,aoKwhABrCpq","Kigezi","Kabale District","Kabale DLG","Kamuganguzi Subcounty",-1.342868,30.012455,NA,"clinic","gov_HC"
"aoNyMeWn6YC","Kitovu Health Centre II","s2a0yLa3g2f",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Wd1lV9Qdj4o,mv4gKtY0qW8,DUw7q3Gll6G,s2a0yLa3g2f,aoNyMeWn6YC","Busoga","Mayuge District","Mayuge DLG","Kityerera Subcounty",0.341637,33.472455,NA,"clinic","gov_HC"
"aoSaHHEzyxK","Nyamigisa Health Centre II","NYb019QWhPQ",6,"UCMB","HC II","UCMB","Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,yx0ieyZNF0l,xr8EMirOASp,s6KEFj4fFHz,NYb019QWhPQ,aoSaHHEzyxK","Bunyoro","Masindi District","Masindi Municipality","Central Division",1.665119,31.708942,NA,"clinic","private"
"aoUmVxAOFvw","Makawari Health Centre II","K9pBdHdIp6Z",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,QBPg7KKCeoA,KhT80mlwJ3Y,AsqOLnI3J1N,K9pBdHdIp6Z,aoUmVxAOFvw","Bukedi","Tororo District","Tororo DLG","Petta Subcounty",0.777626,34.108323,NA,"clinic","gov_HC"
"aoUzZtrglCT","Namutamba Health Centre II","UScOSjCwMK5",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,IEU0FjDAhBP,aPRNSGUR3vk,M98eBeKnZPU,UScOSjCwMK5,aoUzZtrglCT","South Buganda","Lyantonde District","Lyantonde DLG","Kasagama Subcounty",-0.049033,31.112561,NA,"clinic","gov_HC"
"aoYoN1wkWDw","Metu Health Centre III","aCaPqIkvV2s",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,BD3XaQ7cQAp,W0kQBddyGyh,sPcuCbMUPsy,aCaPqIkvV2s,aoYoN1wkWDw","West Nile","Moyo District","Moyo DLG","Metu Subcounty",3.668143,31.791812,NA,"clinic","gov_HC"
"aoc8dFcHiqR","Kango Health Centre III","Yl575haJAFI",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,BD3XaQ7cQAp,A4aGXEfdb8P,Jbvmkz8R3Rq,Yl575haJAFI,aoc8dFcHiqR","West Nile","Zombo District","Zombo DLG","Kango Subcounty",2.644259,30.844964,NA,"clinic","gov_HC"
"aocu3geIqCH","Namusita (Budaka) Health Centre III","jlUSUrhXkWa",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,QBPg7KKCeoA,kb7iUQISRlx,FX5HJNRqjkT,jlUSUrhXkWa,aocu3geIqCH","Bukedi","Budaka District","Budaka DLG","Kakule Subcounty",1.060986,33.984131,NA,"clinic","gov_HC"
"aod4x8edzQu","Paloga Health Centre III","aQuFXdkixjd",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,SUvODYOcaVf,xy0M4HhjXtD,IWvCvsABM8H,aQuFXdkixjd,aod4x8edzQu","Acholi","Lamwo District","Lamwo DLG","Paloga Subcounty",3.592041,32.944047,NA,"clinic","gov_HC"
